f1,auc,accuracy,recall,precision,run,model_name,balanced,roi_size
0.8888888888888888,0.9504080351537978,0.8849557522123894,0.8813559322033898,0.896551724137931,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8297872340425532,0.908825438027255,0.8584070796460177,0.8478260869565217,0.8125,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8490566037735849,0.9149206349206349,0.8584070796460177,0.9,0.8035714285714286,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.84,0.9313346228239845,0.8584070796460177,0.8936170212765957,0.7924528301886793,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8155339805825242,0.8896595208070618,0.831858407079646,0.8076923076923077,0.8235294117647058,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7899159663865546,0.8987301587301587,0.7787610619469026,0.746031746031746,0.8392857142857143,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8541666666666666,0.9300451321727917,0.8761061946902655,0.8723404255319149,0.8367346938775511,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.86,0.9419871794871795,0.8761061946902655,0.8958333333333334,0.8269230769230769,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8103448275862069,0.8784461152882206,0.8053097345132744,0.8245614035087719,0.7966101694915254,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7865168539325843,0.9148936170212766,0.831858407079646,0.7446808510638298,0.8333333333333334,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.864,0.9028571428571428,0.8495575221238938,0.8571428571428571,0.8709677419354839,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8549618320610687,0.9081237911025145,0.831858407079646,0.8484848484848485,0.8615384615384616,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8245614035087719,0.9030131826741997,0.8230088495575221,0.8703703703703703,0.7833333333333333,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8440366972477065,0.9216300940438872,0.8495575221238938,0.8363636363636363,0.8518518518518519,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7962962962962963,0.9089184060721063,0.8053097345132744,0.8431372549019608,0.7543859649122807,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8688524590163934,0.9298412698412698,0.8584070796460177,0.8412698412698413,0.8983050847457628,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8070175438596491,0.8941102756892231,0.8053097345132744,0.8070175438596491,0.8070175438596491,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7964601769911505,0.8981829573934837,0.7964601769911505,0.8035714285714286,0.7894736842105263,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.780952380952381,0.9041666666666667,0.7964601769911505,0.8541666666666666,0.7192982456140351,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8620689655172413,0.9522912743251726,0.8584070796460177,0.847457627118644,0.8771929824561403,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.864406779661017,0.9213659147869674,0.8584070796460177,0.8947368421052632,0.8360655737704918,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8376068376068376,0.9357366771159874,0.831858407079646,0.8448275862068966,0.8305084745762712,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8907563025210085,0.9094043887147336,0.8849557522123894,0.9137931034482759,0.8688524590163934,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8,0.8641269841269842,0.8141592920353983,0.84,0.7636363636363637,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8928571428571429,0.956453634085213,0.8938053097345132,0.8771929824561403,0.9090909090909091,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8380952380952381,0.9184126984126983,0.8495575221238938,0.88,0.8,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8833333333333333,0.8939108600125548,0.8761061946902655,0.8983050847457628,0.8688524590163934,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8596491228070176,0.9006269592476489,0.8584070796460177,0.8448275862068966,0.875,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8155339805825242,0.8992346938775511,0.831858407079646,0.8571428571428571,0.7777777777777778,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.75,0.8644444444444443,0.7876106194690266,0.72,0.782608695652174,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8455284552845529,0.9100877192982456,0.831858407079646,0.9122807017543859,0.7878787878787878,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8113207547169812,0.8763339610797238,0.8230088495575221,0.7962962962962963,0.8269230769230769,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.875,0.8850793650793651,0.8584070796460177,0.8888888888888888,0.8615384615384616,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8113207547169812,0.8926553672316385,0.8230088495575221,0.7962962962962963,0.8269230769230769,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.7962962962962963,0.8849056603773584,0.8053097345132744,0.8113207547169812,0.7818181818181819,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8064516129032258,0.8586337760910816,0.7876106194690266,0.8064516129032258,0.8064516129032258,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.8411214953271028,0.89924670433145,0.8495575221238938,0.8333333333333334,0.8490566037735849,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
0.855072463768116,0.8810935441370225,0.8230088495575221,0.855072463768116,0.855072463768116,2D_nomes_striatum_rawderiv_20260419_195313,2D_nomes_striatum_rawderiv,True,"[76, 76, 76]"
